Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-12-15 09:04:04 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Bench Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Bench Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Bench Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Shoulder Press, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dip, 17,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 09:04:04 +0000,Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 09:04:04 +0000,Dip, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-15 09:04:04 +0000,Dumbbell Kickbacks, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Kickbacks, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-15 09:04:04 +0000,Dumbbell Kickbacks, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 01:31:43 +0000,Dumbbell Romanian Deadlift, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 01:31:43 +0000,Dumbbell Romanian Deadlift, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 01:31:43 +0000,Dumbbell Romanian Deadlift, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-14 01:31:43 +0000,Dumbbell Hip Thrust, 12,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Hip Thrust, 12,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Hip Thrust, 12,27.215574566138386,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Goblet Squat, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Goblet Squat, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Goblet Squat, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Dumbbell Lunge, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-14 01:31:43 +0000,Dumbbell Lunge, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-14 01:31:43 +0000,Dumbbell Lunge, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-14 01:31:43 +0000,Calf Raise, 20,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Calf Raise, 20,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Calf Raise, 20,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Leg Raise, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Leg Raise, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Leg Raise, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Leg Raise, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-14 01:31:43 +0000,Leg Raise, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-11 09:09:34 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Shoulder Press, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Fly, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Fly, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Fly, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Kickbacks, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Kickbacks, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-11 09:09:34 +0000,Dumbbell Kickbacks, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Row, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Row, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Row, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Row, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Row, 8,34.01946820767298,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bent Over Row, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bent Over Row, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bent Over Row, 9,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bicep Curl, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bicep Curl, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Bicep Curl, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Hammer Curls, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Hammer Curls, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Hammer Curls, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-09 01:52:03 +0000,Dumbbell Pullover, 9,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 01:52:03 +0000,Dumbbell Pullover, 9,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-09 01:52:03 +0000,Dumbbell Pullover, 9,22.67964547178199,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Romanian Deadlift, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 03:16:01 +0000,Dumbbell Romanian Deadlift, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 03:16:01 +0000,Dumbbell Romanian Deadlift, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 03:16:01 +0000,Dumbbell Romanian Deadlift, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-03 03:16:01 +0000,Dumbbell Hip Thrust, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Hip Thrust, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Hip Thrust, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Hip Thrust, 15,24.947610018960187,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Goblet Squat, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Goblet Squat, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Goblet Squat, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Dumbbell Lunge, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-03 03:16:01 +0000,Dumbbell Lunge, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-03 03:16:01 +0000,Dumbbell Lunge, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 4.0
2025-12-03 03:16:01 +0000,Calf Raise, 15,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Calf Raise, 15,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Calf Raise, 20,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Leg Raise, 25,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Leg Raise, 25,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-03 03:16:01 +0000,Leg Raise, 25,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-12-01 08:57:32 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Bench Press, 8,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Incline Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Shoulder Press, 12,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Shoulder Press, 10,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Fly, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Fly, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Fly, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Kickbacks, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Kickbacks, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-12-01 08:57:32 +0000,Dumbbell Kickbacks, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bicep Curl, 8,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Row, 6,22.67964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Row, 6,27.215574566138386,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Row, 12,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Row, 10,31.75150366049478,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bent Over Row, 15,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bent Over Row, 15,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Dumbbell Bent Over Row, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-26 09:16:22 +0000,Leg Raise, 21,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-26 09:16:22 +0000,Leg Raise, 21,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-26 09:16:22 +0000,Leg Raise, 21,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-26 09:16:22 +0000,Leg Raise, 21,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-25 03:25:16 +0000,Dumbbell Incline Bench Press, 10,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Incline Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Incline Bench Press, 16,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Incline Bench Press, 14,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Shoulder Press, 14,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Shoulder Press, 14,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Shoulder Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Shoulder Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Bench Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Bench Press, 8,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Bench Press, 12,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Fly, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-25 03:25:16 +0000,Dumbbell Fly, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Hip Thrust, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Dumbbell Hip Thrust, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Dumbbell Hip Thrust, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Dumbbell Romanian Deadlift, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Romanian Deadlift, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Romanian Deadlift, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Romanian Deadlift, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Squat, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Squat, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Squat, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Dumbbell Squat, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Standing Dumbbell Calf Raise, 15,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Standing Dumbbell Calf Raise, 15,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-24 09:25:23 +0000,Leg Raise, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Leg Raise, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Leg Raise, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-24 09:25:23 +0000,Leg Raise, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-18 02:54:22 +0000,Dumbbell Incline Bench Press, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Incline Bench Press, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Incline Bench Press, 10,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Shoulder Press, 15,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Shoulder Press, 15,15.87575183024739,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Shoulder Press, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Shoulder Press, 15,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Bench Press, 13,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dumbbell Lateral Raise, 15,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-18 02:54:22 +0000,Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-18 02:54:22 +0000,Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-18 02:54:22 +0000,Dip, 19,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-15 03:31:25 +0000,Dumbbell Bent Over Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Bent Over Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Bent Over Row, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Seated Dumbbell Curl, 8,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Seated Dumbbell Curl, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Seated Dumbbell Curl, 12,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Seated Dumbbell Curl, 11,13.607787283069193,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Row, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Row, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Row, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Dumbbell Row, 5,24.947610018960187,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Hammer Curls, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Hammer Curls, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-15 03:31:25 +0000,Hammer Curls, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Bench Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Shoulder Press, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Shoulder Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Shoulder Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Shoulder Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Incline Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Incline Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Incline Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Incline Bench Press, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Lateral Raise, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Lateral Raise, 10,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Lateral Raise, 12,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Kickbacks, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Kickbacks, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Kickbacks, 8,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Kickbacks, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-11 04:02:09 +0000,Dumbbell Pullover, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 04:02:09 +0000,Dumbbell Pullover, 10,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-11 04:02:09 +0000,Dumbbell Pullover, 12,20.41168092460379,0.0,0.0,0.0,0.0,false,, 1.0
2025-11-10 09:22:47 +0000,Dumbbell Romanian Deadlift, 11,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-10 09:22:47 +0000,Dumbbell Romanian Deadlift, 11,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
2025-11-10 09:22:47 +0000,Dumbbell Romanian Deadlift, 11,20.41168092460379,0.0,0.0,0.0,0.0,false,, 2.0
